"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-location","img-wrp href","he-lazy-image src","listing-card--owner-info__firm-name","eids-badge__description","eids-badge__label","he-lazy-image src 2","img-wrp href 2","he-lazy-image src 3","listing-card--owner-info__name","list-view-header"
"https://www.hepsiemlak.com/istanbul-sariyer-kumkoy-kiralik/villa/81759-2549","60","245.000","02-05-2025","Kiralık Villa","4 +
                          2","580 m²","12
                        Yaşında","","İstanbul / Sarıyer / Kumköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/nokta-emlak-gayrimenkul-81759/gamze-dogan-1594702","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Nokta Emlak Gayrimenkul","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/1/3/9/5/9/3/4/18aa8325-f384-4072-8720-3a6d430ff9e9.jpg","https://www.hepsiemlak.com/emlak-ofisi/nokta-emlak-gayrimenkul-81759","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/5/7/1/8/0/0d4f7d33-da23-4541-8b5a-5168aab4454f.jpg","Gamze
          Doğan","Nokta'dan Marenegro'da Özel Havuzlu Deniz Manzaralı Tam Müstakil"
"https://www.hepsiemlak.com/istanbul-sariyer-zekeriyakoy-kiralik/villa/81759-2563","60","195.000","02-05-2025","Kiralık Villa","4 +
                          2","400 m²","16
                        Yaşında","","İstanbul / Sarıyer / Zekeriyaköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/nokta-emlak-gayrimenkul-81759/gamze-dogan-1594702","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Nokta Emlak Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/8/4/3/3/1/4/4/92f79602-583d-46d1-821a-3d0f52c7158b.jpg","https://www.hepsiemlak.com/emlak-ofisi/nokta-emlak-gayrimenkul-81759","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/5/7/1/8/0/0d4f7d33-da23-4541-8b5a-5168aab4454f.jpg","Gamze
          Doğan","Nokta'dan Site İçinde Full Eşyalı Asansörlü Lüks 4+2 Villa"
"https://www.hepsiemlak.com/istanbul-sariyer-kumkoy-kiralik/villa/81759-2573","60","185.000","02-05-2025","Kiralık Villa","4 +
                          2","388 m²","11
                        Yaşında","","İstanbul / Sarıyer / Kumköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/nokta-emlak-gayrimenkul-81759/gamze-dogan-1594702","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Nokta Emlak Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/3/6/3/1/3/4/4/e6293e95-cb25-43d8-ab88-c3a884e3fd98.jpg","https://www.hepsiemlak.com/emlak-ofisi/nokta-emlak-gayrimenkul-81759","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/5/7/1/8/0/0d4f7d33-da23-4541-8b5a-5168aab4454f.jpg","Gamze
          Doğan","Nokta'dan Elit Site Marenegro'da Full Eşyalı Lüks Köşe Villa"
"https://www.hepsiemlak.com/istanbul-sariyer-kumkoy-kiralik/villa/81759-2314","58","185.000","07-05-2025","Kiralık Villa","4 +
                          2","388 m²","12
                        Yaşında","","İstanbul / Sarıyer / Kumköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/nokta-emlak-gayrimenkul-81759/gamze-dogan-1594702","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Nokta Emlak Gayrimenkul","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/3/1/2/4/0/2/4/363e7d63-9531-44ed-926b-7c82941fe390.jpg","https://www.hepsiemlak.com/emlak-ofisi/nokta-emlak-gayrimenkul-81759","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/5/7/1/8/0/0d4f7d33-da23-4541-8b5a-5168aab4454f.jpg","Gamze
          Doğan","Nokta'dan Elit Site Marenegro'da Full Eşyalı Lüks Villa!!!!"
"https://www.hepsiemlak.com/istanbul-sariyer-zekeriyakoy-kiralik/villa/81759-2209","60","170.000","02-05-2025","Kiralık Villa","5 +
                          2","350 m²","25
                        Yaşında","","İstanbul / Sarıyer / Zekeriyaköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/nokta-emlak-gayrimenkul-81759/gamze-dogan-1594702","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Nokta Emlak Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/0/3/3/4/0/4/3d21baf7-879a-4f51-a8dd-da2e0d54655e.jpg","https://www.hepsiemlak.com/emlak-ofisi/nokta-emlak-gayrimenkul-81759","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/5/7/1/8/0/0d4f7d33-da23-4541-8b5a-5168aab4454f.jpg","Gamze
          Doğan","Nokta'dan Zekeriyaköy Merkezde Özel Havuzlu Taşınmaya Hazır Koza Villa"
"https://www.hepsiemlak.com/istanbul-sariyer-kumkoy-kiralik/villa/81759-2572","60","165.000","02-05-2025","Kiralık Villa","5 +
                          2","388 m²","11
                        Yaşında","","İstanbul / Sarıyer / Kumköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/nokta-emlak-gayrimenkul-81759/gamze-dogan-1594702","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Nokta Emlak Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/1/1/3/1/3/4/4/2778fdc8-f258-4169-8f2c-dd4793663abf.jpg","https://www.hepsiemlak.com/emlak-ofisi/nokta-emlak-gayrimenkul-81759","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/5/7/1/8/0/0d4f7d33-da23-4541-8b5a-5168aab4454f.jpg","Gamze
          Doğan","Nokta'dan Marenegro'da Büyük Bahçeli Havuzlu Köşe Villa"
"https://www.hepsiemlak.com/istanbul-sariyer-uskumrukoy-kiralik/villa/81759-2551","60","145.000","02-05-2025","Kiralık Villa","3 +
                          1","230 m²","11
                        Yaşında","","İstanbul / Sarıyer / Uskumruköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/nokta-emlak-gayrimenkul-81759/gamze-dogan-1594702","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Nokta Emlak Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/6/5/1/1/0/4/4/76c7df90-2105-46fd-a6d0-6c5571225282.jpg","https://www.hepsiemlak.com/emlak-ofisi/nokta-emlak-gayrimenkul-81759","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/5/7/1/8/0/0d4f7d33-da23-4541-8b5a-5168aab4454f.jpg","Gamze
          Doğan","Nokta'dan Elit Site Terrace Plus'ta 3+1 Köşe Geniş Bahçeli Lüks"
"https://www.hepsiemlak.com/istanbul-sariyer-zekeriyakoy-kiralik/villa/81759-2570","49","80.000","02-05-2025","Kiralık Villa","2 +
                          1","140 m²","11
                        Yaşında","","İstanbul / Sarıyer / Zekeriyaköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/nokta-emlak-gayrimenkul-81759/gamze-dogan-1594702","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Nokta Emlak Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/5/9/5/7/2/4/4/73b794ab-9888-4ae3-b87a-c2b31866cadb.jpg","https://www.hepsiemlak.com/emlak-ofisi/nokta-emlak-gayrimenkul-81759","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/5/7/1/8/0/0d4f7d33-da23-4541-8b5a-5168aab4454f.jpg","Gamze
          Doğan","Nokta'dan Zekeriyaköy Çarşıya Yürüme Mesafesinde 2+1 Dubleks"
"https://www.hepsiemlak.com/istanbul-sariyer-uskumrukoy-kiralik/villa/81759-2433","52","80.000","02-05-2025","Kiralık Villa","2 +
                          1","115 m²","10
                        Yaşında","","İstanbul / Sarıyer / Uskumruköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/nokta-emlak-gayrimenkul-81759/gamze-dogan-1594702","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Nokta Emlak Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/9/3/7/6/9/2/4/4c853d0d-9222-403d-a035-e4ee12261eb4.jpg","https://www.hepsiemlak.com/emlak-ofisi/nokta-emlak-gayrimenkul-81759","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/5/7/1/8/0/0d4f7d33-da23-4541-8b5a-5168aab4454f.jpg","Gamze
          Doğan","Nokta'dan Terrace Hayat Sitesinde Taşınmaya Hazır 2+1"
"https://www.hepsiemlak.com/istanbul-kagithane-nurtepe-kiralik/daire/141708-81","14","20.000","30-04-2025","Kiralık Daire","1 +
                          1","75 m²","15
                        Yaşında","Yüksek Giriş","İstanbul / Kağıthane / Nurtepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/askin-insaat-askin-emlak-gayrimenkul-141708/askin-yazici-3989917","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/1/9/9/8/9/3/b8790002-f38e-42ec-9224-6e36970a672a.jpg","Aşkın İnşaat & Aşkın Emlak Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/3/3/7/8/4/4/4/0e7c3d28-cbc2-4c47-a82f-26598c425854.jpg","https://www.hepsiemlak.com/emlak-ofisi/askin-insaat-askin-emlak-gayrimenkul-141708","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/0/7/1/4/1/9a8b09aa-ad35-44e0-8fba-8df82abc7f41.jpg","Aşkın
          Yazıcı","Aşkın Emlaktan Kağıthane Nurtepede 1+1 65 M2 Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-maltepe-aydinevler-kiralik/daire/3447-21461","60","31.000","08-05-2025","Kiralık Daire","2 +
                          1","90 m²","Sıfır Bina","2. Kat","İstanbul / Maltepe / Aydınevler Mah.","https://www.hepsiemlak.com/emlak-ofisi/direct-realty-3447","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Direct Realty","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/4/7/6/9/5/4/4/070b8b7a-2a8e-498a-97b6-b56e8ac6f5e1.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/4/4/3/0/0/b2012ec1-03c7-45b3-89f5-7bbddd424f49.jpg","","Direct'ten, Ön Cephe, Geniş, Ayrı Mutfaklı, Kapalı Otoparklı, Sosyal Alanlı Site İçerisinde 2+1"
"https://www.hepsiemlak.com/istanbul-eyupsultan-mimar-sinan-kiralik/daire/692384-348","30","45.000","08-05-2025","Kiralık Daire","2 +
                          1","110 m²","3
                        Yaşında","Çatı Katı","İstanbul / Eyüpsultan / Mimar Sinan Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/2/3/7/9/5/4/4/1746710487806-44597327.jpg","","","","Kemerburgazda Kiralık  2+1yeni Dübleks Daire"
"https://www.hepsiemlak.com/istanbul-uskudar-selami-ali-kiralik/daire/42720-6042","40","40.000","08-05-2025","Kiralık Daire","2 +
                          1","75 m²","Sıfır Bina","5. Kat","İstanbul / Üsküdar / Selami Ali Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/3/6/7/9/5/4/4/8fabab3a-8152-4b7a-a58c-4a908b93da0e.jpg","","","","As Emlak'tan 2+1 Fıstıkağacında Sıfır Binada Metroya Yakın Daire"
"https://www.hepsiemlak.com/istanbul-sisli-ferikoy-kiralik/daire/139911-300","20","40.000","08-05-2025","Kiralık Daire","2 +
                          1","120 m²","40
                        Yaşında","4. Kat","İstanbul / Şişli / Feriköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/erkin-emlak-2-139911/ugur-krtls-3916461","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/1/6/4/6/1/9/3/b2f65bda-1344-4ad0-819f-aae2fae74b89.jpg","Erkin Emlak 2","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/3/1/9/8/5/4/4/1746609530-472501-44589135.jpeg","https://www.hepsiemlak.com/emlak-ofisi/erkin-emlak-2-139911","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/1/9/9/3/1/00704665-eb07-4698-96be-2eb821ea1fb6.jpg","Uğur
          Krtlş","Kurtuluş Caddesi 3.Ada Boyalı 100m2 Yüksek Tavanlı 2+1"
"https://www.hepsiemlak.com/istanbul-uskudar-sultantepe-kiralik/daire/157913-32","26","30.000","08-05-2025","Kiralık Daire","2 +
                          1","70 m²","34
                        Yaşında","2. Kat","İstanbul / Üsküdar / Sultantepe Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","","","","","Aktaş'tan Üsk Merkezde İçi Sıfır Yapılı 2+1 Marmaraya 5 Dakika"
"https://www.hepsiemlak.com/istanbul-kadikoy-suadiye-kiralik/daire/117718-102","42","65.000","08-05-2025","Kiralık Daire","2 +
                          1","110 m²","30
                        Yaşında","Ara Kat","İstanbul / Kadıköy / Suadiye Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","","","","","Kadıköy Suadiyede Eşyalı Kiralık Daire Bağdat Caddesine Çokyakın"
"https://www.hepsiemlak.com/istanbul-bahcelievler-sirinevler-kiralik/daire/144010-226","15","27.000","08-05-2025","Kiralık Daire","3 +
                          1","165 m²","32
                        Yaşında","4. Kat","İstanbul / Bahçelievler / Şirinevler Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","","","","","Bahçelievler Şirinevler Fetih Caddesi Kiralık 3+1 Daire Ofis İşyeri"
"https://www.hepsiemlak.com/istanbul-atasehir-icerenkoy-kiralik/daire/29083-17236","41","31.000","08-05-2025","Kiralık Daire","2 +
                          1","90 m²","35
                        Yaşında","9. Kat","İstanbul / Ataşehir / İçerenköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/realty-world-kybele-gayrimenkul-29083","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Realty World Kybele Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/4/2/7/8/4/4/4/06d9f4e3-2f23-4f69-adbc-feb9460df32d.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/8/0/9/2/0/46ba21bf-6391-4f15-8f87-8b157af7b9be.jpg","","Acıbadem Üniversitesi Ve Metro Yakını Manzaralı 2+1 Kiralık"
"https://www.hepsiemlak.com/istanbul-kartal-kordonboyu-kiralik/daire/4355-135799","35","115.000","08-05-2025","Kiralık Daire","4 +
                          1","256 m²","12
                        Yaşında","11. Kat","İstanbul / Kartal / Kordonboyu Mah.","https://www.hepsiemlak.com/emlak-ofisi/realty-world-czm-gayrimenkul-4355","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Realty World Czm Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/0/9/8/4/4/4/4/b845bd51-0353-4882-9afc-c05d121a4bd9.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/5/3/4/0/0/c81bdc3f-1e91-4462-a044-2b56b3597eb8.jpg","","Dap Royal Towers 256m2 Mobilyalı Beyaz Eşyalı Dublex Kiralık 4+1"
"https://www.hepsiemlak.com/istanbul-tuzla-cami-kiralik/daire/77474-2554","35","27.000","08-05-2025","Kiralık Daire","3 +
                          1","140 m²","25
                        Yaşında","5. Kat","İstanbul / Tuzla / Cami Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/2/6/6/7/3/4/4/7522c8b0-1c2d-4299-8cf7-336cfaeffb30.jpg","","","","Tuzla Merkezde Site İçi Yeni Boyalı Daire Naci Avcı Dan"
"https://www.hepsiemlak.com/istanbul-umraniye-tatlisu-kiralik/daire/3995-26611","46","34.000","08-05-2025","Kiralık Daire","2 +
                          1","60 m²","11
                        Yaşında","5. Kat","İstanbul / Ümraniye / Tatlısu Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-rekor-3995","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Remax Rekor","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/9/6/1/8/2/4/4/ecd2b0b7-f19c-4845-b9d1-0eacefd9511f.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/9/9/3/0/0/4826bad6-b37b-4ea4-b50f-32aaafa6aee6.jpg","","Fenerbahçe Üni. Yürüme Mesafesinde Site İçi 2+1 70m² Kiralık"
"https://www.hepsiemlak.com/istanbul-fatih-koca-mustafapasa-kiralik/daire/89874-1166","53","32.000","08-05-2025","Kiralık Daire","3 +
                          1","120 m²","40
                        Yaşında","4. Kat","İstanbul / Fatih / Koca Mustafapaşa Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/6/2/6/4/3/3/4/bbd8b54a-41b3-477b-ac90-2afae5cb9113.jpg","","","","Fatih Samatya Hastanesi Civarı Deniz Manzaralı Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-cekmekoy-catalmese-kiralik/daire/57801-2469","36","22.000","08-05-2025","Kiralık Daire","2 +
                          1","85 m²","3
                        Yaşında","Ara Kat","İstanbul / Çekmeköy / Çatalmeşe Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/0/6/4/8/7/2/4/8702d420-0ba1-4061-a5ef-8431baad8cd0.jpg","","","","Adres34'ten Çatalmeşe Mahallesinde Eşyalı Kiralık 2+1 Ara Kat"
"https://www.hepsiemlak.com/istanbul-kucukcekmece-cennet-kiralik/daire/103214-751","40","25.000","08-05-2025","Kiralık Daire","2 +
                          1","95 m²","32
                        Yaşında","1. Kat","İstanbul / Küçükçekmece / Cennet Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/7/9/0/5/6/8/3/1725118285760-38650979.jpg","","","","İrem Emlaktan Cennet Mahallesinde Kiralık Eşyalı Daire Kat1 Kombili"
"https://www.hepsiemlak.com/istanbul-kagithane-yahya-kemal-kiralik/daire/46572-11151","34","35.000","08-05-2025","Kiralık Daire","2 +
                          1","90 m²","1
                        Yaşında","3. Kat","İstanbul / Kağıthane / Yahya Kemal Mah.","https://www.hepsiemlak.com/emlak-ofisi/safir-gayrimenkul-vadi-46572","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Safir Gayrimenkul Vadi","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/3/6/2/5/5/4/4/1746013397-393859-44552636.jpeg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/7/5/6/4/0/6f811f8f-3c2c-42bd-a963-048139213536.jpg","","Yahya Kemal Konutları Cadde Üstü 2+1 Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-sisli-merkez-kiralik/daire/61827-1895","33","32.000","08-05-2025","Kiralık Daire","2 +
                          1","100 m²","45
                        Yaşında","Yüksek Giriş","İstanbul / Şişli / Merkez Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/0/2/6/3/4/4/e6b3369a-5ebc-45c7-96cb-36c13b3c2a18.jpg","","","","Şişli Metro Yakını 2+1 Bakımlı Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-sisli-gulbahar-kiralik/daire/63848-3473","29","23.000","08-05-2025","Kiralık Daire","2 +
                          1","85 m²","30
                        Yaşında","5. Kat","İstanbul / Şişli / Gülbahar Mah.","https://www.hepsiemlak.com/emlak-ofisi/city-emlak-63848","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Cıty Emlak","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/8/2/4/8/5/4/4/67153521-b914-4f80-b2e6-bcbb3fdf69e4.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/4/8/3/6/0/8888f679-a3d0-4c49-bdd8-faa6ce466cf0.jpg","","M.Köy Gülbağda Cadde Üzerinde Yokuşsuz Konumda Asansorlu Teraslı 2+1 Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-kagithane-sultan-selim-kiralik/daire/118239-9562","36","18.000","08-05-2025","Kiralık Daire","1 +
                          1","60 m²","29
                        Yaşında","2. Kat","İstanbul / Kağıthane / Sultan Selim Mah.","https://www.hepsiemlak.com/emlak-ofisi/adige-insaat-gayrimenkul-118239","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Adige İnşaat Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/2/0/8/9/5/4/4/12430005-fe9f-4343-9cda-c5b29ed3436f.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/3/2/8/1/1/92ca2b2d-4b9f-4eee-98df-a5e274aa6627.jpg","","Zıraat Bankasına Yakın,  1+1,    4.Levent Metroya Yürüme 8dk"
"https://www.hepsiemlak.com/istanbul-besiktas-ortakoy-kiralik/daire/1625-9517","20","90.000","08-05-2025","Kiralık Daire","3 +
                          1","120 m²","27
                        Yaşında","4. Kat","İstanbul / Beşiktaş / Ortaköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-bento-1625","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Remax Bento","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/4/1/8/9/5/4/4/a6feb2e8-0229-4bfb-a40e-3e8a647ba287.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/2/6/1/0/0/0948de41-7228-4724-8425-6c148f642f36.jpg","","Beşiktaş Ulus Merkezi Konumda Çok Temiz Ara Kat Daire 120m2"
"https://www.hepsiemlak.com/istanbul-kagithane-gursel-kiralik/daire/51506-3556","12","25.000","08-05-2025","Kiralık Daire","2 +
                          1","90 m²","10
                        Yaşında","Giriş Katı","İstanbul / Kağıthane / Gürsel Mah.","https://www.hepsiemlak.com/emlak-ofisi/taspinar-emlak-51506/taspinar-taspinar-980106","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Taşpınar Emlak","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/5/1/8/9/5/4/4/7c2dc4a8-420c-42c2-9ab4-cf9e6a1b7f74.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/6/0/1/0/8/9/dc400ba7-8124-4c0b-a2be-5149b124a514.jpg","Taşpınar
          Taşpınar","Taşpınar Emlaktan Gürsel Mh Adliye Ve Metroya 10dk Eşyalı 2+1"
"https://www.hepsiemlak.com/istanbul-sisli-tesvikiye-kiralik/daire/77929-3091","26","60.000","08-05-2025","Kiralık Daire","3 +
                          0","135 m²","30
                        Yaşında","4. Kat","İstanbul / Şişli / Teşvikiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/eliz-gayrimenkul-77929","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Eliz Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/0/0/8/9/5/4/4/848c4607-97ae-445a-9fd9-774eafd80745.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/2/9/7/7/0/ac3570d1-dcaf-4a79-9012-a7ee5954cf05.jpg","","Elizden Amerikan Hast.Asansörlü Binada Aydınlık Ve Bakımlı"
"https://www.hepsiemlak.com/istanbul-sariyer-fatih-sultan-mehmet-kiralik/daire/3517-2382","11","20.000","08-05-2025","Kiralık Daire","2 +
                          1","100 m²","28
                        Yaşında","Giriş Katı","İstanbul / Sarıyer / Fatih Sultan Mehmet Mah.","","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/2/1/8/9/5/4/4/1746717296483-44598126.jpg","","","","Fsm. Fırsat 2+1 Müstakil Girişli Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-sisli-eskisehir-kiralik/daire/1625-9515","25","19.000","08-05-2025","Kiralık Daire","1 +
                          1","65 m²","9
                        Yaşında","Yüksek Giriş","İstanbul / Şişli / Eskişehir Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-bento-1625","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Remax Bento","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/7/9/7/9/5/4/4/858b1750-97cd-4f79-8b62-d6500687c3a0.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/2/6/1/0/0/0948de41-7228-4724-8425-6c148f642f36.jpg","","Şişli Eskişehir Mahallesinde Genç Binada Kiralık 1+1 Daire"
